# Data provided by J.B. Perrin-Terrin, from [PerrinTerrin2025](https://hal.science/hal-05076071v1/document)
# Cable: length=8.0 m, impedance=75 Ohm, Measurment position=3.0 m
# Time [s],Voltage [V],Current [A],Energy [J]
1.380939E-7,781.253,3.28125,0.0075174666
1.381939E-7,781.253,3.28125,0.0075174666
1.382939E-7,781.253,3.28125,0.0075174666
1.383939E-7,781.253,3.28125,0.0075174666
1.384939E-7,781.253,3.28125,0.0075174666
1.385939E-7,781.253,3.28125,0.0075174666
1.386939E-7,781.253,3.28125,0.0075174666
1.387939E-7,781.253,3.28125,0.0075174666
1.388939E-7,703.128,3.28125,0.0075174666
1.389939E-7,703.128,3.28125,0.0075174666
1.390939E-7,703.128,3.28125,0.0075799667
1.391939E-7,703.128,4.375,0.0075799667
1.392939E-7,625.002,4.375,0.0075799667
1.393939E-7,625.002,4.375,0.0075799667
1.394939E-7,546.877,4.375,0.0075799667
1.395939E-7,546.877,4.375,0.0075799667
1.396939E-7,546.877,3.28125,0.0075799667
1.397939E-7,468.752,3.28125,0.0075799667
1.398939E-7,468.752,3.28125,0.0075799667
1.399939E-7,468.752,3.28125,0.0075799667
1.400939E-7,468.752,3.28125,0.0075799667
1.401939E-7,390.627,3.28125,0.0075799667
1.402939E-7,390.627,3.28125,0.0075799667
1.403939E-7,390.627,3.28125,0.0075799667
1.404939E-7,390.627,3.28125,0.0075799667
1.405939E-7,390.627,2.1875,0.0075799667
1.406939E-7,390.627,2.1875,0.0075799667
1.407939E-7,468.752,2.1875,0.0075799667
1.408939E-7,468.752,2.1875,0.0075799667
1.409939E-7,468.752,2.1875,0.0075799667
1.410939E-7,546.877,2.1875,0.0075799667
1.411939E-7,546.877,2.1875,0.0075799667
1.412939E-7,546.877,2.1875,0.0075799667
1.413939E-7,625.002,2.1875,0.0075799667
1.414939E-7,625.002,1.09375,0.0075799667
1.415939E-7,625.002,1.09375,0.0075799667
1.416939E-7,625.002,0,0.0075799667
1.417939E-7,625.002,0,0.0075799667
1.418939E-7,546.877,0,0.0075799667
1.419939E-7,546.877,0,0.0075799667
1.420939E-7,546.877,0,0.0075799667
1.421939E-7,468.752,-1.09375,0.0075799667
1.422939E-7,468.752,-1.09375,0.0075799667
1.423939E-7,468.752,-1.09375,0.0075799667
1.424939E-7,390.627,-1.09375,0.0075799667
1.425939E-7,390.627,-1.09375,0.0075799667
1.426939E-7,390.627,-1.09375,0.0075799667
1.427939E-7,390.627,-1.09375,0.0075799667
1.428939E-7,312.501,-1.09375,0.0075799667
1.429939E-7,312.501,-1.09375,0.0075799667
1.430939E-7,312.501,-1.09375,0.0075799667
1.431939E-7,234.376,-2.1875,0.0075799667
1.432939E-7,234.376,-2.1875,0.0075799667
1.433939E-7,234.376,-2.1875,0.0075799667
1.434939E-7,234.376,-2.1875,0.0075799667
1.435939E-7,234.376,-2.1875,0.0075799667
1.436939E-7,156.251,-2.1875,0.0075799667
1.437939E-7,156.251,-2.1875,0.0075799667
1.438939E-7,156.251,-2.1875,0.0075799667
1.439939E-7,156.251,-1.09375,0.0075799667
1.440939E-7,156.251,-1.09375,0.0075799667
1.441939E-7,156.251,-1.09375,0.0075799667
1.442939E-7,156.251,-1.09375,0.0075799667
1.443939E-7,156.251,-1.09375,0.0075799667
1.444939E-7,156.251,-1.09375,0.0075799667
1.445939E-7,156.251,-1.09375,0.0075799667
1.446939E-7,78.1253,-1.09375,0.0075799667
1.447939E-7,78.1253,-1.09375,0.0075799667
1.448939E-7,0,-1.09375,0.0075799667
1.449939E-7,0,-1.09375,0.0075799667
1.450939E-7,0,-1.09375,0.0075799667
1.451939E-7,0,-1.09375,0.0075799667
1.452939E-7,0,-2.1875,0.0075799667
1.453939E-7,0,-2.1875,0.0075799667
1.454939E-7,-78.1253,-2.1875,0.0075799667
1.455939E-7,-78.1253,-2.1875,0.0075799667
1.456939E-7,-78.1253,-3.28125,0.0075799667
1.457939E-7,-78.1253,-3.28125,0.0075799667
1.458939E-7,-156.251,-3.28125,0.0075799667
1.459939E-7,-156.251,-3.28125,0.0075799667
1.460939E-7,-78.1253,-3.28125,0.0075799667
1.461939E-7,-78.1253,-4.375,0.0075799667
1.462939E-7,-78.1253,-3.28125,0.0075799667
1.463939E-7,-78.1253,-3.28125,0.0075799667
1.464939E-7,-78.1253,-3.28125,0.0075799667
1.465939E-7,-78.1253,-3.28125,0.0075799667
1.466939E-7,-78.1253,-3.28125,0.0075799667
1.467939E-7,-78.1253,-3.28125,0.0075799667
1.468939E-7,0,-2.1875,0.0075799667
1.469939E-7,0,-2.1875,0.0075799667
1.470939E-7,0,-2.1875,0.0075799667
1.471939E-7,0,-2.1875,0.0075799667
1.472939E-7,-78.1253,-2.1875,0.0075799667
1.473939E-7,-78.1253,-2.1875,0.0075799667
1.474939E-7,-156.251,-1.09375,0.0075799667
1.475939E-7,-156.251,-1.09375,0.0075799667
1.476939E-7,-234.376,-1.09375,0.0075799667
1.477939E-7,-234.376,-1.09375,0.0075799667
1.478939E-7,-312.501,-1.09375,0.0075799667
1.479939E-7,-390.627,-1.09375,0.0075799667
1.480939E-7,-390.627,-1.09375,0.0075799667
1.481939E-7,-468.752,-1.09375,0.0075799667
1.482939E-7,-468.752,-1.09375,0.0075799667
1.483939E-7,-468.752,-1.09375,0.0075799667
1.484939E-7,-468.752,-1.09375,0.0075799667
1.485939E-7,-546.877,-1.09375,0.0075799667
1.486939E-7,-546.877,0,0.0075799667
1.487939E-7,-546.877,0,0.0075799667
1.488939E-7,-546.877,0,0.0075799667
1.489939E-7,-546.877,0,0.0075799667
1.490939E-7,-546.877,0,0.0075799667
1.491939E-7,-546.877,0,0.0075799667
1.492939E-7,-468.752,0,0.0075799667
1.493939E-7,-390.627,0,0.0075799667
1.494939E-7,-312.501,0,0.0075799667
1.495939E-7,-312.501,1.09375,0.0075799667
1.496939E-7,-234.376,1.09375,0.0075799667
1.497939E-7,-234.376,1.09375,0.0075799667
1.498939E-7,-234.376,1.09375,0.0075799667
1.499939E-7,-234.376,1.09375,0.0075799667
1.500939E-7,-234.376,1.09375,0.0075799667
1.501939E-7,-234.376,1.09375,0.0075799667
1.502939E-7,-234.376,1.09375,0.0075799667
1.503939E-7,-234.376,1.09375,0.0075799667
1.504939E-7,-234.376,0,0.0075799667
1.505939E-7,-234.376,0,0.0075799667
1.506939E-7,-234.376,0,0.0075799667
1.507939E-7,-234.376,0,0.0075799667
1.508939E-7,-234.376,0,0.0075799667
1.509939E-7,-234.376,-1.09375,0.0075799667
1.510939E-7,-312.501,-1.09375,0.0075799667
1.511939E-7,-312.501,-1.09375,0.0075799667
1.512939E-7,-312.501,-1.09375,0.0075799667
1.513939E-7,-312.501,-2.1875,0.0075799667
1.514939E-7,-312.501,-2.1875,0.0075799667
1.515939E-7,-312.501,-2.1875,0.0075799667
1.516939E-7,-312.501,-2.1875,0.0075799667
1.517939E-7,-312.501,-2.1875,0.0075799667
1.518939E-7,-312.501,-3.28125,0.0075799667
1.519939E-7,-312.501,-3.28125,0.0075799667
1.520939E-7,-312.501,-3.28125,0.0075799667
1.521939E-7,-312.501,-3.28125,0.0075799667
1.522939E-7,-312.501,-3.28125,0.0075799667
1.523939E-7,-312.501,-3.28125,0.0075799667
1.524939E-7,-312.501,-3.28125,0.0075799667
1.525939E-7,-312.501,-3.28125,0.0075799667
1.526939E-7,-312.501,-4.375,0.0075799667
1.527939E-7,-312.501,-4.375,0.0075799667
1.528939E-7,-312.501,-4.375,0.0075799667
1.529939E-7,-312.501,-3.28125,0.0075799667
1.530939E-7,-312.501,-3.28125,0.0075799667
1.531939E-7,-312.501,-3.28125,0.0075799667
1.532939E-7,-234.376,-3.28125,0.0075799667
1.533939E-7,-234.376,-3.28125,0.0075799667
1.534939E-7,-234.376,-3.28125,0.0075799667
1.535939E-7,-156.251,-3.28125,0.0075799667
1.536939E-7,-78.1253,-3.28125,0.0075799667
1.537939E-7,-78.1253,-3.28125,0.0075799667
1.538939E-7,0,-3.28125,0.0075799667
1.539939E-7,78.1253,-3.28125,0.0075799667
1.540939E-7,156.251,-3.28125,0.0075799667
1.541939E-7,156.251,-3.28125,0.0075799667
1.542939E-7,234.376,-3.28125,0.0075799667
1.543939E-7,312.501,-2.1875,0.0075799667
1.544939E-7,312.501,-2.1875,0.0075799667
1.545939E-7,390.627,-2.1875,0.0075799667
1.546939E-7,468.752,-1.09375,0.0075799667
1.547939E-7,468.752,-1.09375,0.0075799667
1.548939E-7,468.752,-1.09375,0.0075799667
1.549939E-7,546.877,-1.09375,0.0075799667
1.550939E-7,546.877,-1.09375,0.0075799667
1.551939E-7,468.752,-1.09375,0.0075799667
1.552939E-7,468.752,-1.09375,0.0075799667
1.553939E-7,468.752,-1.09375,0.0075799667
1.554939E-7,468.752,-1.09375,0.0075799667
1.555939E-7,468.752,-1.09375,0.0075799667
1.556939E-7,468.752,-1.09375,0.0075799667
1.557939E-7,468.752,0,0.0075799667
1.558939E-7,468.752,0,0.0075799667
1.559939E-7,468.752,0,0.0075799667
1.560939E-7,390.627,0,0.0075799667
1.561939E-7,390.627,0,0.0075799667
1.562939E-7,390.627,1.09375,0.0075799667
1.563939E-7,390.627,1.09375,0.0075799667
1.564939E-7,390.627,1.09375,0.0075799667
1.565939E-7,390.627,1.09375,0.0075799667
1.566939E-7,390.627,1.09375,0.0075799667
1.567939E-7,390.627,1.09375,0.0075799667
1.568939E-7,390.627,1.09375,0.0075799667
1.569939E-7,468.752,1.09375,0.0075799667
1.570939E-7,468.752,2.1875,0.0075799667
1.571939E-7,468.752,2.1875,0.0075799667
1.572939E-7,546.877,3.28125,0.0075799667
1.573939E-7,625.002,3.28125,0.0075799667
1.574939E-7,625.002,4.375,0.0075799667
1.575939E-7,703.128,4.375,0.0075799667
1.576939E-7,703.128,4.375,0.0075799667
1.577939E-7,703.128,5.46875,0.0075799667
1.578939E-7,781.253,5.46875,0.0075799667
1.579939E-7,781.253,6.5625,0.0075799667
1.580939E-7,781.253,6.5625,0.0075799667
1.581939E-7,859.378,6.5625,0.0075799667
1.582939E-7,859.378,7.65625,0.0075799667
1.583939E-7,937.504,7.65625,0.0075799667
1.584939E-7,937.504,7.65625,0.0075799667
1.585939E-7,1015.63,8.75,0.0075799667
1.586939E-7,1015.63,8.75,0.0075799667
1.587939E-7,1015.63,9.84375,0.0075799667
1.588939E-7,1015.63,9.84375,0.0075799667
1.589939E-7,937.504,9.84375,0.0075799667
1.590939E-7,937.504,9.84375,0.0075799667
1.591939E-7,859.378,9.84375,0.0075799667
1.592939E-7,859.378,9.84375,0.0075799667
1.593939E-7,781.253,9.84375,0.0075799667
1.594939E-7,781.253,9.84375,0.0075799667
1.595939E-7,781.253,9.84375,0.0075799667
1.596939E-7,703.128,9.84375,0.0075799667
1.597939E-7,625.002,9.84375,0.0075799667
1.598939E-7,546.877,9.84375,0.0075799667
1.599939E-7,468.752,9.84375,0.0075799667
1.600939E-7,390.627,8.75,0.0075799667
1.601939E-7,312.501,8.75,0.0075799667
1.602939E-7,312.501,8.75,0.0075799667
1.603939E-7,312.501,7.65625,0.0075799667
1.604939E-7,234.376,6.5625,0.0075799667
1.605939E-7,234.376,6.5625,0.0075799667
1.606939E-7,156.251,5.46875,0.0075799667
1.607939E-7,156.251,5.46875,0.0075799667
1.608939E-7,78.1253,4.375,0.0075799667
1.609939E-7,0,4.375,0.0075799667
1.610939E-7,0,4.375,0.0075799667
1.611939E-7,0,4.375,0.0075799667
1.612939E-7,-78.1253,3.28125,0.0075799667
1.613939E-7,-78.1253,2.1875,0.0075799667
1.614939E-7,-78.1253,2.1875,0.0075799667
1.615939E-7,-156.251,1.09375,0.0075799667
1.616939E-7,-156.251,1.09375,0.0075799667
1.617939E-7,-156.251,1.09375,0.0075799667
1.618939E-7,-156.251,0,0.0075799667
1.619939E-7,-234.376,0,0.0075799667
1.620939E-7,-234.376,-1.09375,0.0075799667
1.621939E-7,-234.376,-1.09375,0.0075799667
1.622939E-7,-234.376,-2.1875,0.0075799667
1.623939E-7,-312.501,-2.1875,0.0075799667
1.624939E-7,-312.501,-3.28125,0.0075799667
1.625939E-7,-312.501,-3.28125,0.0075799667
1.626939E-7,-312.501,-3.28125,0.0075799667
1.627939E-7,-390.627,-3.28125,0.0075799667
1.628939E-7,-390.627,-4.375,0.0075799667
1.629939E-7,-390.627,-4.375,0.0075799667
1.630939E-7,-468.752,-4.375,0.0075799667
1.631939E-7,-468.752,-4.375,0.0075799667
1.632939E-7,-546.877,-5.46875,0.0075799667
1.633939E-7,-546.877,-5.46875,0.0075799667
1.634939E-7,-625.002,-5.46875,0.0075799667
1.635939E-7,-625.002,-5.46875,0.0075799667
1.636939E-7,-703.128,-6.5625,0.0075799667
1.637939E-7,-703.128,-6.5625,0.0075799667
1.638939E-7,-703.128,-6.5625,0.0075799667
1.639939E-7,-703.128,-6.5625,0.0075799667
1.640939E-7,-781.253,-6.5625,0.0075799667
1.641939E-7,-781.253,-6.5625,0.0075799667
1.642939E-7,-781.253,-6.5625,0.0075799667
1.643939E-7,-859.378,-6.5625,0.0075799667
1.644939E-7,-859.378,-7.65625,0.0075799667
1.645939E-7,-859.378,-7.65625,0.0075799667
1.646939E-7,-859.378,-7.65625,0.0075799667
1.647939E-7,-859.378,-8.75,0.0075799667
1.648939E-7,-859.378,-8.75,0.0075799667
1.649939E-7,-859.378,-8.75,0.0075799667
1.650939E-7,-859.378,-8.75,0.0075799667
1.651939E-7,-859.378,-8.75,0.0075799667
1.652939E-7,-859.378,-9.84375,0.0075799667
1.653939E-7,-781.253,-9.84375,0.0075799667
1.654939E-7,-781.253,-9.84375,0.0075799667
1.655939E-7,-781.253,-9.84375,0.0075799667
1.656939E-7,-781.253,-10.9375,0.0075799667
1.657939E-7,-781.253,-10.9375,0.0075799667
1.658939E-7,-703.128,-10.9375,0.0075799667
1.659939E-7,-703.128,-10.9375,0.0075799667
1.660939E-7,-703.128,-9.84375,0.0075799667
1.661939E-7,-703.128,-9.84375,0.0075799667
1.662939E-7,-703.128,-9.84375,0.0075799667
1.663939E-7,-703.128,-9.84375,0.0075799667
1.664939E-7,-703.128,-9.84375,0.0075799667
1.665939E-7,-703.128,-9.84375,0.0075799667
1.666939E-7,-703.128,-9.84375,0.0075799667
1.667939E-7,-703.128,-9.84375,0.0075799667
1.668939E-7,-625.002,-9.84375,0.0075799667
1.669939E-7,-625.002,-9.84375,0.0075799667
1.670939E-7,-625.002,-8.75,0.0075799667
1.671939E-7,-546.877,-8.75,0.0075799667
1.672939E-7,-546.877,-8.75,0.0075799667
1.673939E-7,-546.877,-8.75,0.0075799667
1.674939E-7,-468.752,-8.75,0.0075799667
1.675939E-7,-468.752,-8.75,0.0075799667
1.676939E-7,-390.627,-8.75,0.0075799667
1.677939E-7,-390.627,-8.75,0.0075799667
1.678939E-7,-312.501,-8.75,0.0075799667
1.679939E-7,-234.376,-7.65625,0.0075799667
1.680939E-7,-234.376,-7.65625,0.0075799667
1.681939E-7,-234.376,-7.65625,0.0075799667
1.682939E-7,-234.376,-6.5625,0.0075799667
1.683939E-7,-156.251,-6.5625,0.0075799667
1.684939E-7,-156.251,-6.5625,0.0075799667
1.685939E-7,-156.251,-6.5625,0.0075799667
1.686939E-7,-156.251,-5.46875,0.0075799667
1.687939E-7,-156.251,-5.46875,0.0075799667
1.688939E-7,-156.251,-5.46875,0.0075799667
1.689939E-7,-156.251,-5.46875,0.0075799667
1.690939E-7,-156.251,-5.46875,0.0075799667
1.691939E-7,-234.376,-5.46875,0.0075799667
1.692939E-7,-234.376,-5.46875,0.0075799667
1.693939E-7,-234.376,-4.375,0.0075799667
1.694939E-7,-234.376,-4.375,0.0075799667
1.695939E-7,-156.251,-4.375,0.0075799667
1.696939E-7,-156.251,-4.375,0.0075799667
1.697939E-7,-156.251,-4.375,0.0075799667
1.698939E-7,-156.251,-4.375,0.0075799667
1.699939E-7,-156.251,-4.375,0.0075799667
1.700939E-7,-156.251,-4.375,0.0075799667
1.701939E-7,-156.251,-5.46875,0.0075799667
1.702939E-7,-78.1253,-5.46875,0.0075799667
1.703939E-7,-78.1253,-5.46875,0.0075799667
1.704939E-7,0,-5.46875,0.0075799667
1.705939E-7,78.1253,-5.46875,0.0075799667
1.706939E-7,78.1253,-6.5625,0.0075799667
1.707939E-7,78.1253,-6.5625,0.0075799667
1.708939E-7,78.1253,-6.5625,0.0075799667
1.709939E-7,78.1253,-6.5625,0.0075799667
1.710939E-7,78.1253,-6.5625,0.0075799667
1.711939E-7,78.1253,-5.46875,0.0075799667
1.712939E-7,78.1253,-6.5625,0.0075799667
1.713939E-7,78.1253,-6.5625,0.0075799667
1.714939E-7,78.1253,-6.5625,0.0075799667
1.715939E-7,78.1253,-6.5625,0.0075799667
1.716939E-7,78.1253,-7.65625,0.0075799667
1.717939E-7,78.1253,-6.5625,0.0075799667
1.718939E-7,0,-6.5625,0.0075799667
1.719939E-7,0,-6.5625,0.0075799667
1.720939E-7,0,-5.46875,0.0075799667
1.721939E-7,0,-5.46875,0.0075799667
1.722939E-7,-78.1253,-5.46875,0.0075799667
1.723939E-7,-78.1253,-5.46875,0.0075799667
1.724939E-7,-78.1253,-5.46875,0.0075799667
1.725939E-7,-78.1253,-5.46875,0.0075799667
1.726939E-7,-156.251,-4.375,0.0075799667
1.727939E-7,-156.251,-4.375,0.0075799667
1.728939E-7,-156.251,-3.28125,0.0075799667
1.729939E-7,-156.251,-3.28125,0.0075799667
1.730939E-7,-156.251,-2.1875,0.0075799667
1.731939E-7,-156.251,-2.1875,0.0075799667
1.732939E-7,-78.1253,-2.1875,0.0075799667
1.733939E-7,-78.1253,-2.1875,0.0075799667
1.734939E-7,-78.1253,-2.1875,0.0075799667
1.735939E-7,-78.1253,-1.09375,0.0075799667
1.736939E-7,-78.1253,-1.09375,0.0075799667
1.737939E-7,-78.1253,0,0.0075799667
1.738939E-7,-78.1253,0,0.0075799667
1.739939E-7,-78.1253,1.09375,0.0075799667
1.740939E-7,-78.1253,1.09375,0.0075799667
1.741939E-7,-156.251,1.09375,0.0075799667
1.742939E-7,-156.251,1.09375,0.0075799667
1.743939E-7,-156.251,1.09375,0.0075799667
1.744939E-7,-156.251,1.09375,0.0075799667
1.745939E-7,-156.251,1.09375,0.0075799667
1.746939E-7,-156.251,1.09375,0.0075799667
1.747939E-7,-234.376,2.1875,0.0075799667
1.748939E-7,-234.376,2.1875,0.0075799667
1.749939E-7,-312.501,2.1875,0.0075799667
1.750939E-7,-390.627,2.1875,0.0075799667
1.751939E-7,-390.627,2.1875,0.0075799667
1.752939E-7,-468.752,1.09375,0.0075799667
1.753939E-7,-468.752,2.1875,0.0075799667
1.754939E-7,-468.752,2.1875,0.0075799667
1.755939E-7,-546.877,2.1875,0.0075799667
1.756939E-7,-546.877,3.28125,0.0075799667
1.757939E-7,-625.002,3.28125,0.0075799667
1.758939E-7,-625.002,4.375,0.0075799667
1.759939E-7,-703.128,4.375,0.0075799667
1.760939E-7,-781.253,4.375,0.0075799667
1.761939E-7,-781.253,5.46875,0.0075799667
1.762939E-7,-781.253,5.46875,0.0075799667
1.763939E-7,-781.253,6.5625,0.0075799667
1.764939E-7,-781.253,6.5625,0.0075799667
1.765939E-7,-781.253,7.65625,0.0075799667
1.766939E-7,-781.253,7.65625,0.0075799667
1.767939E-7,-781.253,8.75,0.0075799667
1.768939E-7,-781.253,8.75,0.0075799667
1.769939E-7,-781.253,8.75,0.0075799667
1.770939E-7,-781.253,8.75,0.0075799667
1.771939E-7,-859.378,8.75,0.0075799667
1.772939E-7,-859.378,8.75,0.0075799667
1.773939E-7,-781.253,9.84375,0.0075799667
1.774939E-7,-781.253,9.84375,0.0075799667
1.775939E-7,-781.253,10.9375,0.0075799667
1.776939E-7,-781.253,10.9375,0.0075799667
1.777939E-7,-781.253,10.9375,0.0075799667
1.778939E-7,-781.253,10.9375,0.0075799667
1.779939E-7,-781.253,10.9375,0.0075799667
1.780939E-7,-781.253,10.9375,0.0075799667
1.781939E-7,-781.253,10.9375,0.0075799667
1.782939E-7,-781.253,10.9375,0.0075799667
1.783939E-7,-781.253,10.9375,0.0075799667
1.784939E-7,-781.253,10.9375,0.0075799667
1.785939E-7,-703.128,10.9375,0.0075799667
1.786939E-7,-703.128,10.9375,0.0075799667
1.787939E-7,-703.128,10.9375,0.0075799667
1.788939E-7,-703.128,10.9375,0.0075799667
1.789939E-7,-625.002,10.9375,0.0075799667
1.790939E-7,-625.002,10.9375,0.0075799667
1.791939E-7,-625.002,10.9375,0.0075799667
1.792939E-7,-625.002,9.84375,0.0075799667
1.793939E-7,-625.002,9.84375,0.0075799667
1.794939E-7,-625.002,9.84375,0.0075799667
1.795939E-7,-546.877,8.75,0.0075799667
1.796939E-7,-546.877,8.75,0.0075799667
1.797939E-7,-546.877,8.75,0.0075799667
1.798939E-7,-468.752,7.65625,0.0075799667
1.799939E-7,-468.752,7.65625,0.0075799667
1.800939E-7,-390.627,7.65625,0.0075799667
1.801939E-7,-312.501,6.5625,0.0075799667
1.802939E-7,-312.501,6.5625,0.0075799667
1.803939E-7,-234.376,5.46875,0.0075799667
1.804939E-7,-234.376,4.375,0.0075799667
1.805939E-7,-156.251,4.375,0.0075799667
1.806939E-7,-78.1253,3.28125,0.0075799667
1.807939E-7,-78.1253,3.28125,0.0075799667
1.808939E-7,0,2.1875,0.0075799667
1.809939E-7,78.1253,2.1875,0.0075799667
1.810939E-7,156.251,1.09375,0.0075799667
1.811939E-7,234.376,0,0.0075799667
1.812939E-7,312.501,0,0.0075799667
1.813939E-7,390.627,-1.09375,0.0075799667
1.814939E-7,468.752,-2.1875,0.0075799667
1.815939E-7,625.002,-2.1875,0.0075799667
1.816939E-7,703.128,-3.28125,0.0075799667
1.817939E-7,781.253,-4.375,0.0075799667
1.818939E-7,937.504,-4.375,0.0075799667
1.819939E-7,1015.63,-5.46875,0.0075799667
1.820939E-7,1093.75,-6.5625,0.0075799667
1.821939E-7,1171.88,-6.5625,0.0075799667
1.822939E-7,1250,-7.65625,0.0075799667
1.823939E-7,1250,-8.75,0.0075799667
1.824939E-7,1328.13,-9.84375,0.0075799667
1.825939E-7,1406.26,-9.84375,0.0075799667
1.826939E-7,1484.38,-10.9375,0.0075799667
1.827939E-7,1562.51,-12.0313,0.0075799667
1.828939E-7,1640.63,-13.125,0.0075799667
1.829939E-7,1718.76,-14.2188,0.0075799667
1.830939E-7,1718.76,-15.3125,0.0075799667
1.831939E-7,1796.88,-15.3125,0.0075799667
1.832939E-7,1875.01,-16.4063,0.0075799667
1.833939E-7,1875.01,-17.5,0.0075799667
1.834939E-7,1953.13,-18.5938,0.0075174666
1.835939E-7,1953.13,-19.6875,0.0075174666
1.836939E-7,2031.26,-19.6875,0.0075174666
1.837939E-7,2031.26,-20.7813,0.0075174666
1.838939E-7,2031.26,-21.875,0.0075174666
1.839939E-7,2109.38,-21.875,0.0075174666
1.840939E-7,2109.38,-22.9688,0.0075174666
1.841939E-7,2109.38,-22.9688,0.0075174666
1.842939E-7,2187.51,-24.0625,0.0075174666
1.843939E-7,2187.51,-24.0625,0.0075174666
1.844939E-7,2187.51,-25.1563,0.0075174666
1.845939E-7,2187.51,-26.25,0.0075174666
1.846939E-7,2187.51,-26.25,0.0075174666
1.847939E-7,2265.63,-26.25,0.0074549665
1.848939E-7,2265.63,-26.25,0.0074549665
1.849939E-7,2265.63,-26.25,0.0074549665
1.850939E-7,2343.76,-26.25,0.0074549665
1.851939E-7,2343.76,-26.25,0.0074549665
1.852939E-7,2421.88,-27.3438,0.0074549665
1.853939E-7,2421.88,-27.3438,0.0074549665
1.854939E-7,2343.76,-27.3438,0.0074549665
1.855939E-7,2343.76,-27.3438,0.0074549665
1.856939E-7,2343.76,-27.3438,0.0074549665
1.857939E-7,2265.63,-27.3438,0.0073924664
1.858939E-7,2265.63,-27.3438,0.0073924664
1.859939E-7,2187.51,-27.3438,0.0073924664
1.860939E-7,2187.51,-26.25,0.0073924664
1.861939E-7,2187.51,-26.25,0.0073924664
1.862939E-7,2109.38,-26.25,0.0073924664
1.863939E-7,2031.26,-26.25,0.0073924664
1.864939E-7,1953.13,-26.25,0.0073924664
1.865939E-7,1875.01,-25.1563,0.0073924664
1.866939E-7,1796.88,-25.1563,0.0073924664
1.867939E-7,1718.76,-25.1563,0.0073924664
1.868939E-7,1640.63,-25.1563,0.0073924664
1.869939E-7,1640.63,-25.1563,0.0073299663
1.870939E-7,1562.51,-25.1563,0.0073299663
1.871939E-7,1484.38,-25.1563,0.0073299663
1.872939E-7,1406.26,-25.1563,0.0073299663
1.873939E-7,1328.13,-25.1563,0.0073299663
1.874939E-7,1250,-24.0625,0.0073299663
1.875939E-7,1171.88,-24.0625,0.0073299663
1.876939E-7,1093.75,-22.9688,0.0073299663
1.877939E-7,1093.75,-22.9688,0.0073299663
1.878939E-7,1015.63,-21.875,0.0073299663
1.879939E-7,1015.63,-21.875,0.0073299663
1.880939E-7,1015.63,-20.7813,0.0073299663
1.881939E-7,937.504,-20.7813,0.0073299663
1.882939E-7,937.504,-19.6875,0.0073299663
1.883939E-7,859.378,-19.6875,0.0073299663
1.884939E-7,859.378,-18.5938,0.0073299663
1.885939E-7,781.253,-17.5,0.0073299663
1.886939E-7,781.253,-17.5,0.0073299663
1.887939E-7,703.128,-16.4063,0.0073299663
1.888939E-7,625.002,-16.4063,0.0073299663
1.889939E-7,625.002,-15.3125,0.0073299663
1.890939E-7,546.877,-15.3125,0.0073299663
1.891939E-7,546.877,-15.3125,0.0073299663
1.892939E-7,546.877,-14.2188,0.0073299663
1.893939E-7,468.752,-13.125,0.0073299663
1.894939E-7,468.752,-12.0313,0.0073299663
1.895939E-7,390.627,-10.9375,0.0073299663
1.896939E-7,312.501,-9.84375,0.0073299663
1.897939E-7,312.501,-9.84375,0.0073299663
1.898939E-7,234.376,-8.75,0.0073299663
1.899939E-7,234.376,-8.75,0.0073299663
1.900939E-7,156.251,-8.75,0.0073299663
1.901939E-7,156.251,-8.75,0.0073299663
1.902939E-7,156.251,-7.65625,0.0073299663
1.903939E-7,156.251,-7.65625,0.0073299663
1.904939E-7,78.1253,-7.65625,0.0073299663
1.905939E-7,78.1253,-6.5625,0.0073299663
1.906939E-7,0,-6.5625,0.0073299663
1.907939E-7,-78.1253,-6.5625,0.0073299663
1.908939E-7,-78.1253,-5.46875,0.0073299663
1.909939E-7,-156.251,-5.46875,0.0073299663
1.910939E-7,-156.251,-5.46875,0.0073299663
1.911939E-7,-156.251,-5.46875,0.0073299663
1.912939E-7,-234.376,-5.46875,0.0073299663
1.913939E-7,-234.376,-5.46875,0.0073299663
1.914939E-7,-234.376,-5.46875,0.0073299663
1.915939E-7,-234.376,-4.375,0.0073299663
1.916939E-7,-234.376,-4.375,0.0073299663
1.917939E-7,-312.501,-4.375,0.0073299663
1.918939E-7,-312.501,-4.375,0.0073299663
1.919939E-7,-312.501,-4.375,0.0073299663
1.920939E-7,-312.501,-4.375,0.0073299663
1.921939E-7,-312.501,-3.28125,0.0073299663
